user_id,name,email,country,city,platform,signup_date,subscription_type,age,gender
usr_001274,طارق,طارق_1734@outlook.sa,SA,Taif,ios,2021-07-17T00:00:00,trial,25,F
usr_001275,سلطان,سلطان_8774@hotmail.com,JO,Mecca,ios,2021-10-26,trial,51,
usr_001276,مريم,مريم_6003@yahoo.com,JO,,car_play,2022-03-20,free,,f
usr_001277,فاطمة,فاطمة_3729@outlook.sa,LB,Jeddah,ios,2020-07-28,premium,18,F
usr_001278,حسن,حسن_1940@hotmail.com,MA,,web,2022-12-31T00:00:00,premium,,M
usr_001279,محمد,محمد_3565@hotmail.com,OM,Taif,web,19/01/2019,premium,29,f
usr_001280,هند,هند_8248@gmail.com,BH,Medina,ios,2020-07-14,trial,20,
usr_001281,عبدالله,عبدالله_6178@outlook.sa,UK,Taif,smart_speaker,2020-02-18T00:00:00,premium_annual,31,F
usr_001282,محمد,محمد_1942@yahoo.com,JO,Dammam,smart_speaker,01-18-2020,trial,23,male
usr_001283,عبدالله,عبدالله_7358@outlook.sa,OM,,android,14/07/2020,premium,64,m
usr_001284,Hassan,hassan_7568@hotmail.com,BH,,ios,07-06-2019,premium,34,female
usr_001285,عمر,عمر_1060@outlook.sa,AE,Mecca,ios,2024-04-03,trial,40,
usr_001286,أحمد,أحمد_3548@gmail.com,JO,Mecca,car_play,2021-07-30T00:00:00,free,44,male
usr_001287,نورة,نورة_9219@hotmail.com,OM,Tabuk,car_play,2021-01-11T00:00:00,trial,44,F
usr_001288,ياسر,ياسر_3390@hotmail.com,JO,,android,07-11-2020,premium_annual,51,female
usr_001289,Fatima,fatima_9952@gmail.com,EG,,ios,02/11/2023,premium_annual,49,female
usr_001290,Lamia,lamia_99@yahoo.com,DE,Taif,car_play,02-26-2023,premium,52,female
usr_001291,Khalid,khalid_3144@yahoo.com,EG,Abha,car_play,2021-11-20,trial,37,male
usr_001292,عائشة,عائشة_4255@hotmail.com,FR,Mecca,smart_speaker,2019-04-24,premium,29,F
usr_001293,سلطان,سلطان_1229@outlook.sa,FR,Abha,smart_speaker,2020-08-26,free,22,female
usr_001294,لمياء,لمياء_9052@outlook.sa,MA,Riyadh,web,2023-03-04,premium,43,m
usr_001295,نورة,نورة_6771@icloud.com,DE,Jeddah,web,05/02/2021,premium,33,female
usr_001296,محمد,محمد_3540@gmail.com,EG,,smart_speaker,20/01/2024,free,59,M
usr_001297,لمياء,لمياء_6173@icloud.com,BH,,smart_speaker,02-23-2024,premium,44,female
usr_001298,Khalid,khalid_4262@gmail.com,KW,,car_play,17/06/2023,premium_annual,54,F
usr_001299,عبدالله,عبدالله_2623@icloud.com,AE,,android,13/07/2024,premium_annual,35,
usr_001300,خالد,خالد_2813@outlook.sa,FR,Medina,web,09-16-2023,premium,32,m
usr_001301,محمد,محمد_6860@outlook.sa,OM,,ios,2023-11-17T00:00:00,premium,,M
usr_001302,عبدالله,عبدالله_6086@yahoo.com,FR,Riyadh,web,2019-07-10,premium_annual,18,m
usr_001303,نورة,نورة_108@hotmail.com,BH,Riyadh,android,27/02/2021,premium_annual,37,male
usr_001304,أحمد,أحمد_3704@outlook.sa,MA,Taif,car_play,2022-10-14,premium_annual,29,m
usr_001305,ريم,ريم_6458@hotmail.com,MA,Riyadh,car_play,10-26-2020,free,63,f
usr_001306,زينب,زينب_943@outlook.sa,DE,Buraidah,smart_speaker,01-11-2022,premium_annual,55,m
usr_001307,منى,منى_5063@icloud.com,OM,Jeddah,ios,2021-03-22,trial,65,
usr_001308,سلطان,سلطان_9601@hotmail.com,KW,Jeddah,android,2024-01-10T00:00:00,free,30,f
usr_001309,Yasser,yasser_4127@outlook.sa,AE,,android,09-14-2024,free,43,M
usr_001310,فهد,فهد_4432@gmail.com,BH,Jeddah,ios,2022-01-05,premium_annual,37,male
usr_001311,سلطان,سلطان_4908@hotmail.com,US,,car_play,25/07/2020,trial,53,female
usr_001312,Fahad,fahad_1531@icloud.com,LB,Medina,web,2021-10-26,free,63,M
usr_001313,ياسر,ياسر_9414@hotmail.com,BH,,android,03/11/2023,trial,38,
usr_001314,Lamia,lamia_940@icloud.com,OM,Khobar,car_play,02/04/2022,premium,50,F
usr_001315,نورة,نورة_295@icloud.com,QA,Dammam,car_play,2020-07-06T00:00:00,premium,29,
usr_001316,نورة,نورة_3008@yahoo.com,SA,,car_play,2020-11-22T00:00:00,premium,58,f
usr_001317,لمياء,لمياء_2954@gmail.com,AE,,android,2021-02-11,premium,33,M
usr_001318,Tariq,tariq_6463@hotmail.com,FR,Riyadh,android,02-25-2019,trial,32,
usr_001319,هند,هند_645@gmail.com,UK,Jeddah,ios,01-28-2021,free,31,male
usr_001320,زينب,زينب_3641@outlook.sa,FR,Riyadh,smart_speaker,19/01/2020,free,25,female
usr_001321,Ahmed,ahmed_7767@outlook.sa,FR,Medina,android,2023-09-09,premium_annual,,m
usr_001322,طارق,طارق_2403@hotmail.com,US,Mecca,smart_speaker,02/10/2023,free,,
usr_001323,Sultan,sultan_6375@yahoo.com,QA,,web,2020-07-16,free,28,female
usr_001324,طارق,طارق_519@outlook.sa,FR,Medina,car_play,2023-01-22,premium_annual,18,
usr_001325,Sultan,sultan_8383@icloud.com,JO,Jeddah,smart_speaker,2022-09-04,premium,60,F
usr_001326,لمياء,لمياء_1275@outlook.sa,KW,Khobar,smart_speaker,2023-12-29,premium_annual,48,
usr_001327,هند,هند_8783@yahoo.com,UK,Dammam,smart_speaker,2019-02-14,free,45,F
usr_001328,Mohammed,mohammed_9759@yahoo.com,BH,Khobar,web,2019-09-16,trial,33,F
usr_001329,Ahmed,ahmed_9529@hotmail.com,JO,Medina,smart_speaker,07/03/2019,free,57,f
usr_001330,منى,منى_840@outlook.sa,UK,Taif,smart_speaker,08/12/2021,premium_annual,32,female
usr_001331,عبدالله,عبدالله_6026@yahoo.com,UK,Khobar,car_play,2023-07-14T00:00:00,free,25,female
usr_001332,منى,,SA,Mecca,web,2022-06-15,trial,43,M
usr_001333,طارق,طارق_9702@icloud.com,BH,Tabuk,smart_speaker,2023-12-25T00:00:00,trial,17,
usr_001334,Tariq,tariq_6723@outlook.sa,MA,Jeddah,car_play,19/01/2021,free,44,m
usr_001335,سارة,سارة_9383@outlook.sa,BH,Dammam,car_play,2019-07-11T00:00:00,trial,17,f
usr_001336,فهد,فهد_1933@outlook.sa,SA,Taif,smart_speaker,24/05/2022,free,41,f
usr_001337,Yasser,yasser_2669@icloud.com,US,,ios,2019-09-08,trial,53,m
usr_001338,Zainab,zainab_8791@hotmail.com,JO,Dammam,smart_speaker,25/11/2019,premium_annual,65,F
usr_001339,هند,هند_4300@hotmail.com,EG,Dammam,ios,2019-01-25T00:00:00,premium,53,m
usr_001340,حسن,حسن_316@gmail.com,QA,Buraidah,car_play,2022-08-31,trial,40,m
usr_001341,عمر,عمر_4235@icloud.com,LB,Medina,android,2023-12-04,premium_annual,31,
usr_001342,مريم,مريم_1830@outlook.sa,JO,Riyadh,smart_speaker,2019-11-05,trial,33,f
usr_001343,لمياء,لمياء_9518@hotmail.com,FR,Jeddah,web,2019-08-01,free,44,
usr_001344,هند,هند_697@outlook.sa,SA,Taif,car_play,2020-10-01,free,20,female
usr_001345,هند,هند_4902@icloud.com,OM,,ios,2023-08-26T00:00:00,free,49,m
usr_001346,طارق,,EG,,ios,02/02/2022,trial,26,
usr_001347,Reem,reem_1967@outlook.sa,SA,Dammam,smart_speaker,2020-06-30,premium,32,male
usr_001348,Khalid,khalid_8552@outlook.sa,SA,Riyadh,web,2021-01-23,premium,58,male
usr_001349,Mona,mona_5968@hotmail.com,SA,Medina,car_play,2020-10-01,trial,61,M
usr_001350,هند,هند_3970@outlook.sa,OM,Medina,ios,01-04-2019,premium_annual,60,
usr_001351,Lamia,lamia_267@hotmail.com,FR,Medina,car_play,13/02/2023,premium,61,m
usr_001352,سارة,سارة_2084@hotmail.com,EG,Tabuk,smart_speaker,2023-06-27,trial,20,F
usr_001353,أحمد,أحمد_4204@hotmail.com,MA,Dammam,android,2020-12-14,trial,24,M
usr_001354,عمر,عمر_6177@icloud.com,MA,,car_play,07-30-2023,premium,63,m
usr_001355,Yasser,yasser_9110@icloud.com,JO,,smart_speaker,2024-05-09,premium,65,female
usr_001356,فهد,فهد_1214@outlook.sa,KW,,smart_speaker,2021-01-06,free,36,f
usr_001357,أحمد,أحمد_7642@outlook.sa,KW,,ios,2019-09-30T00:00:00,premium_annual,58,F
usr_001358,عائشة,عائشة_9420@outlook.sa,OM,Taif,smart_speaker,2020-04-29T00:00:00,premium,,m
usr_001359,محمد,محمد_5399@icloud.com,UK,Riyadh,car_play,08/07/2020,premium,30,M
usr_001360,Lamia,lamia_9154@icloud.com,EG,Buraidah,car_play,02-24-2020,free,39,female
usr_001361,طارق,,LB,Khobar,smart_speaker,2019-01-12T00:00:00,premium,57,f
usr_001362,سلطان,سلطان_2677@yahoo.com,BH,,android,12/06/2022,trial,36,
usr_001363,عمر,عمر_1018@hotmail.com,EG,Buraidah,android,2020-11-25T00:00:00,free,37,
usr_001364,منى,منى_661@hotmail.com,QA,,web,06/06/2024,premium_annual,44,male
usr_001365,Mariam,mariam_6816@hotmail.com,DE,Jeddah,ios,24/12/2023,trial,20,
usr_001366,ريم,ريم_2728@icloud.com,MA,Medina,web,03/01/2023,trial,32,M
usr_001367,عبدالله,عبدالله_1564@yahoo.com,FR,Medina,car_play,11-11-2022,trial,31,m
usr_001368,زينب,زينب_4028@gmail.com,UK,Medina,ios,2019-07-27T00:00:00,premium_annual,64,F
usr_001369,Zainab,zainab_6269@outlook.sa,DE,Riyadh,android,2019-04-09,premium_annual,50,m
usr_001370,Mariam,mariam_8856@gmail.com,KW,Dammam,car_play,2019-03-28,premium_annual,,female
usr_001371,Khalid,khalid_6841@hotmail.com,BH,Mecca,car_play,2021-04-14T00:00:00,trial,17,m
usr_001372,Hassan,hassan_9149@outlook.sa,SA,Riyadh,ios,09-01-2024,free,62,
usr_001373,Yasser,yasser_1643@gmail.com,OM,Taif,web,2020-08-17,free,41,F
usr_001374,منى,منى_2604@hotmail.com,SA,Buraidah,smart_speaker,10/07/2023,free,33,male
usr_001375,Fahad,fahad_3223@gmail.com,JO,,web,2019-08-21,trial,55,m
usr_001376,أحمد,أحمد_7684@outlook.sa,AE,Riyadh,smart_speaker,2024-06-29,premium,,f
usr_001377,ياسر,ياسر_8470@outlook.sa,SA,Riyadh,smart_speaker,2024-01-11,premium,,female
usr_001378,Abdullah,abdullah_7028@yahoo.com,FR,Taif,car_play,2020-06-13T00:00:00,free,,F
usr_001379,فهد,فهد_382@icloud.com,QA,Mecca,smart_speaker,2019-04-29,premium_annual,60,m
usr_001380,Ahmed,ahmed_812@icloud.com,UK,Riyadh,android,03/02/2021,trial,47,male
usr_001381,هند,هند_9124@icloud.com,QA,Khobar,android,2020-07-15T00:00:00,free,17,f
usr_001382,فاطمة,فاطمة_5611@icloud.com,LB,Jeddah,web,2021-05-19,premium_annual,34,m
usr_001383,Hind,hind_8877@outlook.sa,SA,Medina,smart_speaker,2023-09-17,premium,41,M
usr_001384,محمد,محمد_1164@yahoo.com,BH,Jeddah,smart_speaker,02-08-2023,premium,56,M
usr_001385,نورة,نورة_4189@yahoo.com,AE,Buraidah,web,2019-09-11T00:00:00,premium_annual,32,M
usr_001386,Mona,mona_9561@gmail.com,OM,,ios,03/08/2022,free,49,f
usr_001387,طارق,طارق_5409@outlook.sa,AE,Mecca,web,07-16-2023,trial,58,m
usr_001388,Fatima,fatima_7767@gmail.com,LB,Riyadh,ios,30/01/2021,premium,54,male
usr_001389,فهد,فهد_3447@icloud.com,FR,Medina,ios,2024-05-16,premium,24,male
usr_001390,زينب,زينب_3062@yahoo.com,KW,Mecca,car_play,2024-02-28,premium,50,
usr_001391,سلطان,سلطان_4119@gmail.com,AE,Mecca,android,2021-01-16,premium,34,F
usr_001392,Mohammed,mohammed_7918@yahoo.com,FR,Jeddah,web,2020-09-03,premium_annual,24,female
usr_001393,ريم,ريم_2037@gmail.com,SA,,smart_speaker,2019-10-12,premium_annual,29,f
usr_001394,Lamia,lamia_4519@icloud.com,JO,Buraidah,web,2020-09-20,trial,49,
usr_001395,أحمد,أحمد_5490@icloud.com,OM,Taif,web,2019-08-03T00:00:00,premium,21,f
usr_001396,طارق,,LB,Abha,smart_speaker,07-24-2024,premium,16,
usr_001397,Omar,omar_6612@yahoo.com,EG,,web,20/02/2021,trial,54,female
usr_001398,Mariam,mariam_4552@icloud.com,DE,Buraidah,car_play,07/06/2024,trial,,f
usr_001399,طارق,طارق_7152@yahoo.com,BH,Mecca,car_play,2021-04-30,premium_annual,22,F
usr_001400,Sultan,sultan_5400@icloud.com,QA,Khobar,android,2019-11-02,premium_annual,,f
usr_001401,سارة,سارة_9693@icloud.com,UK,,smart_speaker,2020-10-31,premium_annual,56,F
usr_001402,عائشة,عائشة_8212@icloud.com,KW,,android,06/07/2024,premium,57,m
usr_001403,عائشة,عائشة_811@outlook.sa,UK,Mecca,web,2022-04-03T00:00:00,premium_annual,45,f
usr_001404,منى,منى_4413@icloud.com,DE,,android,22/08/2022,premium,55,
usr_001405,فهد,فهد_6836@gmail.com,EG,Riyadh,ios,2019-09-01T00:00:00,trial,36,f
usr_001406,عمر,عمر_8087@yahoo.com,AE,,android,2023-06-21,premium_annual,33,M
usr_001407,Fahad,fahad_4771@gmail.com,OM,Tabuk,web,08-27-2023,premium_annual,25,F
usr_001408,Mohammed,mohammed_2355@hotmail.com,BH,Taif,smart_speaker,2024-04-18,free,30,
usr_001409,ريم,,SA,,web,18/09/2019,premium_annual,29,m
usr_001410,مريم,مريم_3660@gmail.com,MA,,web,2019-07-18,free,58,m
usr_001411,زينب,زينب_7979@hotmail.com,FR,Dammam,car_play,05-02-2024,premium_annual,39,female
usr_001412,Yasser,yasser_8064@yahoo.com,LB,,ios,2022-12-20T00:00:00,premium_annual,56,F
usr_001413,طارق,طارق_18@hotmail.com,UK,Medina,android,2019-07-04T00:00:00,free,21,male
usr_001414,هند,هند_2517@gmail.com,BH,Abha,smart_speaker,2019-03-13,trial,43,female
usr_001415,طارق,طارق_4380@icloud.com,UK,Riyadh,car_play,2022-06-18T00:00:00,premium,36,
usr_001416,ريم,ريم_2758@outlook.sa,SA,,web,2023-09-18,trial,64,male
usr_001417,منى,منى_3154@gmail.com,EG,Buraidah,android,09/05/2021,free,49,
usr_001418,Omar,omar_5569@icloud.com,QA,Taif,car_play,2020-08-23,free,25,F
usr_001419,حسن,حسن_8235@icloud.com,SA,,android,2024-04-24,premium,52,M
usr_001420,لمياء,لمياء_8883@outlook.sa,SA,Taif,web,21/10/2023,trial,53,male
usr_001421,زينب,زينب_8599@gmail.com,FR,,car_play,09/07/2022,free,63,F
usr_001422,منى,منى_3679@gmail.com,DE,Medina,web,2019-08-27,trial,58,male
usr_001423,فهد,فهد_3897@icloud.com,EG,Dammam,ios,2024-05-15,free,37,f
usr_001424,Mariam,mariam_8569@outlook.sa,FR,Jeddah,car_play,25/09/2020,premium,17,f
usr_001425,Ahmed,ahmed_7450@icloud.com,KW,Dammam,car_play,2019-05-31,premium,54,F
usr_001426,Hassan,hassan_7441@gmail.com,BH,,ios,2023-11-24T00:00:00,trial,45,m
usr_001427,منى,منى_218@outlook.sa,JO,Jeddah,android,2021-02-21T00:00:00,premium,37,male
usr_001428,عبدالله,عبدالله_8599@outlook.sa,MA,Mecca,car_play,2023-01-04,premium_annual,33,male
usr_001429,عبدالله,عبدالله_5102@gmail.com,QA,,ios,05-07-2021,free,30,f
usr_001430,Yasser,yasser_8747@icloud.com,AE,,car_play,21/08/2022,trial,44,m
usr_001431,Lamia,lamia_5852@outlook.sa,LB,Tabuk,smart_speaker,05-24-2022,premium_annual,,
usr_001432,سارة,سارة_2208@icloud.com,OM,Abha,car_play,30/03/2019,premium,38,m
usr_001433,Reem,reem_1712@icloud.com,EG,,android,2020-08-26T00:00:00,free,21,male
usr_001434,هند,هند_1483@outlook.sa,FR,,web,2021-07-17,free,56,f
usr_001435,منى,منى_3397@yahoo.com,QA,,smart_speaker,2023-05-13,premium_annual,62,M
usr_001436,Fatima,fatima_4387@icloud.com,AE,Abha,ios,06/03/2022,premium_annual,,F
usr_001437,Hind,hind_1621@hotmail.com,DE,,web,10-22-2019,trial,19,f
usr_001438,Fahad,fahad_9691@hotmail.com,LB,Mecca,android,2019-04-16T00:00:00,free,43,
usr_001439,Noura,noura_1910@icloud.com,BH,Abha,smart_speaker,04-24-2023,free,40,female
usr_001440,أحمد,أحمد_2203@hotmail.com,KW,Mecca,web,2021-09-12T00:00:00,free,,F
usr_001441,منى,منى_1183@yahoo.com,KW,Medina,smart_speaker,2019-03-08,free,17,m
usr_001442,ياسر,ياسر_5907@outlook.sa,QA,Tabuk,ios,14/09/2019,free,31,female
usr_001443,Yasser,,MA,,android,01-01-2023,trial,40,
usr_001444,نورة,نورة_5481@yahoo.com,AE,,android,17/08/2022,premium_annual,59,male
usr_001445,هند,هند_7682@hotmail.com,BH,Khobar,web,2021-07-25,trial,60,M
usr_001446,عائشة,عائشة_3698@hotmail.com,SA,Khobar,smart_speaker,2021-04-09,free,24,M
usr_001447,منى,منى_8120@outlook.sa,EG,Mecca,ios,2022-08-12T00:00:00,premium_annual,19,M
usr_001448,عبدالله,عبدالله_4099@hotmail.com,EG,Tabuk,android,12/12/2019,free,16,female
usr_001449,Khalid,khalid_6935@yahoo.com,KW,Abha,ios,2023-07-19,trial,57,
usr_001450,عبدالله,عبدالله_6100@yahoo.com,KW,,android,2021-03-21,free,19,F
usr_001451,Khalid,khalid_310@yahoo.com,FR,Medina,ios,05/10/2022,free,25,M
usr_001452,Zainab,zainab_2322@gmail.com,AE,,smart_speaker,02/08/2022,trial,29,
usr_001453,خالد,خالد_3803@icloud.com,KW,Dammam,ios,2019-06-03,premium_annual,57,M
usr_001454,Sultan,sultan_3404@yahoo.com,LB,Mecca,car_play,2019-07-09,free,57,F
usr_001455,Noura,noura_3986@icloud.com,QA,Tabuk,web,23/04/2020,premium_annual,35,F
usr_001456,Noura,noura_4321@icloud.com,LB,Mecca,web,20/10/2023,premium,62,
usr_001457,Reem,reem_4534@icloud.com,LB,Khobar,android,23/04/2024,trial,38,female
usr_001458,خالد,خالد_9220@gmail.com,QA,Tabuk,android,2023-07-14,premium_annual,56,m
usr_001459,عمر,عمر_3591@hotmail.com,EG,,web,07/03/2020,premium,44,
usr_001460,Khalid,khalid_3415@icloud.com,MA,Tabuk,android,2022-07-25,premium_annual,25,male
usr_001461,زينب,زينب_2470@yahoo.com,AE,Jeddah,android,2023-05-10T00:00:00,trial,60,female
usr_001462,خالد,خالد_8196@outlook.sa,BH,Riyadh,smart_speaker,2022-03-19,free,50,F
usr_001463,عمر,عمر_3680@icloud.com,AE,Taif,android,2019-11-13,trial,,F
usr_001464,نورة,نورة_67@gmail.com,QA,Tabuk,smart_speaker,04-04-2023,free,24,female
usr_001465,Zainab,zainab_4880@outlook.sa,EG,Medina,android,2023-06-20,premium,60,male
usr_001466,منى,منى_2273@icloud.com,FR,,web,2021-02-22T00:00:00,free,52,male
usr_001467,Zainab,zainab_7540@gmail.com,MA,Riyadh,smart_speaker,2023-04-19,premium,30,m
usr_001468,زينب,زينب_452@gmail.com,EG,,android,26/11/2020,premium_annual,18,
usr_001469,طارق,طارق_7898@hotmail.com,US,Jeddah,web,01/06/2021,free,50,
usr_001470,سارة,سارة_618@gmail.com,QA,,ios,2023-11-14T00:00:00,free,34,m
usr_001471,Noura,noura_634@hotmail.com,LB,Tabuk,smart_speaker,30/06/2022,free,50,M
usr_001472,سارة,سارة_4225@icloud.com,UK,,web,2022-04-10,premium_annual,19,F
usr_001473,سلطان,سلطان_7958@icloud.com,AE,Taif,smart_speaker,2024-05-12T00:00:00,free,,
usr_001474,Sultan,sultan_9552@yahoo.com,FR,,android,2020-07-07,premium_annual,58,
usr_001475,سلطان,سلطان_2172@icloud.com,JO,,web,2019-12-28,premium_annual,47,f
usr_001476,عائشة,عائشة_6038@outlook.sa,EG,Tabuk,android,22/11/2023,free,21,M
usr_001477,زينب,زينب_4691@hotmail.com,BH,Jeddah,web,2023-04-02,premium_annual,20,f
usr_001478,طارق,طارق_3040@outlook.sa,AE,Medina,web,30/07/2019,premium_annual,36,F
usr_001479,Hind,hind_7972@gmail.com,UK,Taif,car_play,2020-07-23,premium_annual,38,female
usr_001480,Mohammed,mohammed_6050@gmail.com,MA,,web,2021-06-23,trial,58,female
usr_001481,طارق,,BH,Tabuk,ios,2020-08-22,trial,19,male
usr_001482,منى,منى_5063@icloud.com,OM,Jeddah,ios,2022-05-16,trial,65,
usr_001483,حسن,حسن_967@yahoo.com,DE,,smart_speaker,14/08/2023,premium,16,female
usr_001484,فهد,فهد_9048@hotmail.com,KW,Dammam,web,10-22-2020,free,46,male
usr_001485,عبدالله,عبدالله_640@icloud.com,QA,Jeddah,android,2019-05-11,premium_annual,22,f
usr_001486,منى,منى_2386@hotmail.com,DE,Buraidah,android,2022-07-11,free,43,male
usr_001487,أحمد,أحمد_9811@outlook.sa,LB,Dammam,car_play,2024-06-27,free,17,male
usr_001488,عبدالله,عبدالله_5455@hotmail.com,DE,,ios,11/09/2022,premium_annual,51,female
usr_001489,عائشة,عائشة_9101@icloud.com,BH,Mecca,web,30/05/2019,trial,51,f
usr_001490,Sultan,sultan_3636@icloud.com,UK,,smart_speaker,04-17-2020,premium_annual,31,
usr_001491,Omar,omar_9706@icloud.com,QA,Riyadh,car_play,11-11-2022,premium_annual,63,M
usr_001492,Aisha,aisha_9958@icloud.com,EG,Jeddah,ios,2023-01-11,trial,45,F
usr_001493,Khalid,khalid_7416@outlook.sa,UK,Taif,web,2019-07-04,trial,45,M
usr_001494,منى,منى_9285@yahoo.com,QA,Riyadh,smart_speaker,2024-06-06,premium,25,m
usr_001495,فهد,فهد_4105@hotmail.com,BH,Riyadh,ios,2021-01-24,premium_annual,,f
usr_001496,Yasser,yasser_9837@gmail.com,OM,Khobar,smart_speaker,2021-10-07,premium_annual,53,M
usr_001497,لمياء,لمياء_2696@yahoo.com,JO,Mecca,android,01/04/2023,premium,37,f
usr_001498,Fahad,fahad_8608@outlook.sa,BH,Riyadh,android,12/08/2022,trial,60,m
usr_001499,Fahad,fahad_434@yahoo.com,AE,Taif,android,2020-10-04,free,31,m
usr_001500,Mohammed,,KW,,ios,2024-04-28,premium,30,m
usr_001501,فهد,فهد_739@outlook.sa,AE,Riyadh,ios,07/01/2023,premium,29,male
usr_001502,محمد,محمد_3012@icloud.com,US,Jeddah,smart_speaker,2019-01-09T00:00:00,premium,37,female
usr_001503,Hind,hind_41@outlook.sa,MA,,android,2022-12-20T00:00:00,premium,,
usr_001504,Mona,,DE,Khobar,smart_speaker,2023-04-27,premium_annual,34,
usr_001505,Omar,omar_3209@icloud.com,UK,,ios,26/04/2022,trial,43,female
usr_001506,محمد,محمد_9429@hotmail.com,LB,Khobar,smart_speaker,09/09/2023,free,20,
usr_001507,مريم,مريم_7239@gmail.com,EG,Abha,smart_speaker,2020-04-11,premium,24,F
usr_001508,فهد,فهد_6203@icloud.com,UK,Taif,web,2020-09-28,trial,47,M
usr_001509,محمد,محمد_4012@outlook.sa,FR,Mecca,car_play,2021-02-27,premium,60,f
usr_001510,Yasser,yasser_3420@hotmail.com,JO,,car_play,2024-08-19,premium_annual,58,m
usr_001511,Khalid,khalid_3446@icloud.com,KW,Jeddah,web,21/10/2019,free,38,F
usr_001512,Omar,omar_1043@hotmail.com,JO,Medina,web,21/06/2021,premium_annual,31,female
usr_001513,Tariq,tariq_4263@icloud.com,JO,Buraidah,smart_speaker,04-30-2023,premium,52,male
usr_001514,Zainab,zainab_2124@icloud.com,EG,Taif,web,2019-01-24T00:00:00,free,59,M
usr_001515,ريم,ريم_5236@gmail.com,MA,Mecca,web,04/01/2021,premium_annual,20,F
usr_001516,سارة,سارة_4796@outlook.sa,JO,Riyadh,web,01-18-2019,premium_annual,62,m
